Синоптический индекс станции,year,month,day,hour,Общее количество облачности,Количество облачности нижнего яруса,HLC,Форма облаков среднего яруса,Форма облаков вертикального развития,Слоистые и слоисто-кучевые облака,Слоисто-дождевые облака,Погода между сроками,Погода в срок наблюдения,date,timestamp,datetime
29430,2023,6,4,21,6,0,1,0,0,0,0,1,2.0,2023-06-04 21:00:00,1685912400,2023-06-04 21:00:00
29430,2023,6,5,0,8,0,1,0,0,0,0,1,2.0,2023-06-05 00:00:00,1685923200,2023-06-05 00:00:00
29430,2023,6,5,3,2,0,1,0,0,0,0,1,2.0,2023-06-05 03:00:00,1685934000,2023-06-05 03:00:00
29430,2023,6,5,6,0,0,0,0,0,0,0,1,2.0,2023-06-05 06:00:00,1685944800,2023-06-05 06:00:00
29430,2023,6,5,9,0,0,0,0,0,0,0,0,2.0,2023-06-05 09:00:00,1685955600,2023-06-05 09:00:00
29430,2023,6,5,12,0,0,0,0,0,0,0,0,2.0,2023-06-05 12:00:00,1685966400,2023-06-05 12:00:00
29430,2023,6,5,15,2,0,1,0,0,0,0,0,2.0,2023-06-05 15:00:00,1685977200,2023-06-05 15:00:00
29430,2023,6,5,18,0,0,0,0,0,0,0,0,2.0,2023-06-05 18:00:00,1685988000,2023-06-05 18:00:00
29430,2023,6,5,21,0,0,0,0,0,0,0,0,2.0,2023-06-05 21:00:00,1685998800,2023-06-05 21:00:00
29430,2023,6,6,0,0,0,0,0,0,0,0,0,2.0,2023-06-06 00:00:00,1686009600,2023-06-06 00:00:00
29430,2023,6,6,3,0,0,0,0,0,0,0,0,2.0,2023-06-06 03:00:00,1686020400,2023-06-06 03:00:00
29430,2023,6,6,6,3,0,1,0,0,0,0,0,2.0,2023-06-06 06:00:00,1686031200,2023-06-06 06:00:00
29430,2023,6,6,9,3,0,1,0,0,0,0,0,2.0,2023-06-06 09:00:00,1686042000,2023-06-06 09:00:00
29430,2023,6,6,12,0,0,0,0,0,0,0,0,2.0,2023-06-06 12:00:00,1686052800,2023-06-06 12:00:00
29430,2023,6,6,15,4,0,1,0,0,0,0,0,2.0,2023-06-06 15:00:00,1686063600,2023-06-06 15:00:00
29430,2023,6,6,18,0,0,0,0,0,0,0,0,2.0,2023-06-06 18:00:00,1686074400,2023-06-06 18:00:00
29430,2023,6,6,21,0,0,0,0,0,0,0,0,2.0,2023-06-06 21:00:00,1686085200,2023-06-06 21:00:00
29430,2023,6,7,0,10,4,1,0,1,0,0,1,2.0,2023-06-07 00:00:00,1686096000,2023-06-07 00:00:00
29430,2023,6,7,3,2,0,0,1,0,0,0,1,2.0,2023-06-07 03:00:00,1686106800,2023-06-07 03:00:00
29430,2023,6,7,6,0,0,0,0,0,0,0,1,2.0,2023-06-07 06:00:00,1686117600,2023-06-07 06:00:00
29430,2023,6,7,9,6,3,2,1,1,2,0,1,2.0,2023-06-07 09:00:00,1686128400,2023-06-07 09:00:00
29430,2023,6,7,15,10,3,4,1,2,0,0,9,2.0,2023-06-07 15:00:00,1686150000,2023-06-07 15:00:00
29430,2023,6,7,18,10,0,1,1,0,0,0,9,2.0,2023-06-07 18:00:00,1686160800,2023-06-07 18:00:00
29430,2023,6,7,21,10,7,1,1,0,2,0,2,2.0,2023-06-07 21:00:00,1686171600,2023-06-07 21:00:00
29430,2023,6,8,0,10,3,1,1,4,0,0,8,2.0,2023-06-08 00:00:00,1686182400,2023-06-08 00:00:00
29430,2023,6,8,3,2,0,1,0,0,0,0,1,2.0,2023-06-08 03:00:00,1686193200,2023-06-08 03:00:00
29430,2023,6,8,6,1,0,1,0,0,0,0,1,2.0,2023-06-08 06:00:00,1686204000,2023-06-08 06:00:00
29430,2023,6,8,9,6,0,5,0,0,0,0,1,2.0,2023-06-08 09:00:00,1686214800,2023-06-08 09:00:00
29430,2023,6,8,12,3,0,1,0,0,0,0,1,2.0,2023-06-08 12:00:00,1686225600,2023-06-08 12:00:00
29430,2023,6,8,15,3,0,1,1,0,0,0,0,2.0,2023-06-08 15:00:00,1686236400,2023-06-08 15:00:00
29430,2023,6,9,0,10,0,1,1,0,0,0,2,2.0,2023-06-09 00:00:00,1686268800,2023-06-09 00:00:00
29430,2023,6,9,3,8,0,1,1,0,0,0,2,2.0,2023-06-09 03:00:00,1686279600,2023-06-09 03:00:00
29430,2023,6,10,15,9,0,0,1,0,0,0,6,2.0,2023-06-10 15:00:00,1686409200,2023-06-10 15:00:00
29430,2023,6,10,18,0,0,0,0,0,0,0,6,2.0,2023-06-10 18:00:00,1686420000,2023-06-10 18:00:00
29430,2023,6,10,21,0,0,0,0,0,0,0,0,2.0,2023-06-10 21:00:00,1686430800,2023-06-10 21:00:00
29430,2023,6,11,0,0,0,0,0,0,0,0,0,2.0,2023-06-11 00:00:00,1686441600,2023-06-11 00:00:00
29430,2023,6,11,3,0,0,0,0,0,0,0,0,2.0,2023-06-11 03:00:00,1686452400,2023-06-11 03:00:00
29430,2023,6,11,6,0,0,0,0,0,0,0,0,2.0,2023-06-11 06:00:00,1686463200,2023-06-11 06:00:00
29430,2023,6,11,9,0,0,0,0,0,0,0,0,2.0,2023-06-11 09:00:00,1686474000,2023-06-11 09:00:00
29430,2023,6,11,12,0,0,0,0,0,0,0,0,2.0,2023-06-11 12:00:00,1686484800,2023-06-11 12:00:00
29430,2023,6,11,15,0,0,0,0,0,0,0,0,2.0,2023-06-11 15:00:00,1686495600,2023-06-11 15:00:00
29430,2023,6,11,18,0,0,0,0,0,0,0,0,2.0,2023-06-11 18:00:00,1686506400,2023-06-11 18:00:00
29430,2023,6,11,21,0,0,0,0,0,0,0,0,2.0,2023-06-11 21:00:00,1686517200,2023-06-11 21:00:00
29430,2023,6,12,0,0,0,0,0,0,0,0,0,2.0,2023-06-12 00:00:00,1686528000,2023-06-12 00:00:00
29430,2023,6,12,3,0,0,0,0,0,0,0,0,2.0,2023-06-12 03:00:00,1686538800,2023-06-12 03:00:00
29430,2023,6,12,6,3,0,1,0,0,0,0,0,2.0,2023-06-12 06:00:00,1686549600,2023-06-12 06:00:00
29430,2023,6,12,9,7,0,5,1,0,0,0,1,2.0,2023-06-12 09:00:00,1686560400,2023-06-12 09:00:00
29430,2023,6,12,15,7,7,0,0,2,2,0,8,2.0,2023-06-12 15:00:00,1686582000,2023-06-12 15:00:00
29430,2023,6,12,18,2,2,0,0,0,2,0,8,2.0,2023-06-12 18:00:00,1686592800,2023-06-12 18:00:00
29430,2023,6,13,3,7,5,0,1,0,4,0,4,10.0,2023-06-13 03:00:00,1686625200,2023-06-13 03:00:00
29430,2023,6,13,12,10,0,1,1,0,0,0,8,2.0,2023-06-13 12:00:00,1686657600,2023-06-13 12:00:00
29430,2023,6,13,15,9,2,0,1,0,2,0,2,2.0,2023-06-13 15:00:00,1686668400,2023-06-13 15:00:00
29430,2023,6,13,18,4,4,0,0,0,2,0,1,2.0,2023-06-13 18:00:00,1686679200,2023-06-13 18:00:00
29430,2023,6,13,21,0,0,0,0,0,0,0,0,2.0,2023-06-13 21:00:00,1686690000,2023-06-13 21:00:00
29430,2023,6,14,0,0,0,0,0,0,0,0,0,2.0,2023-06-14 00:00:00,1686700800,2023-06-14 00:00:00
29430,2023,6,14,3,8,4,0,1,0,2,0,1,2.0,2023-06-14 03:00:00,1686711600,2023-06-14 03:00:00
29430,2023,6,14,6,7,4,0,1,0,2,0,1,2.0,2023-06-14 06:00:00,1686722400,2023-06-14 06:00:00
29430,2023,6,14,9,6,6,0,0,0,2,0,2,2.0,2023-06-14 09:00:00,1686733200,2023-06-14 09:00:00
29430,2023,6,14,12,6,6,0,0,0,2,0,8,2.0,2023-06-14 12:00:00,1686744000,2023-06-14 12:00:00
29430,2023,6,14,15,0,0,0,0,0,0,0,0,2.0,2023-06-14 15:00:00,1686754800,2023-06-14 15:00:00
29430,2023,6,14,18,0,0,0,0,0,0,0,1,2.0,2023-06-14 18:00:00,1686765600,2023-06-14 18:00:00
29430,2023,6,14,21,3,0,1,0,0,0,0,0,2.0,2023-06-14 21:00:00,1686776400,2023-06-14 21:00:00
29430,2023,6,15,0,3,0,1,0,0,0,0,0,2.0,2023-06-15 00:00:00,1686787200,2023-06-15 00:00:00
29430,2023,6,15,3,9,3,4,1,0,2,0,1,2.0,2023-06-15 03:00:00,1686798000,2023-06-15 03:00:00
29430,2023,6,15,9,8,0,4,1,0,0,0,2,2.0,2023-06-15 09:00:00,1686819600,2023-06-15 09:00:00
29430,2023,6,15,12,10,6,4,1,4,2,0,2,2.0,2023-06-15 12:00:00,1686830400,2023-06-15 12:00:00
29430,2023,6,15,15,12,9,0,1,4,2,0,9,95.0,2023-06-15 15:00:00,1686841200,2023-06-15 15:00:00
29430,2023,6,15,18,2,0,0,1,0,0,0,9,2.0,2023-06-15 18:00:00,1686852000,2023-06-15 18:00:00
29430,2023,6,16,0,9,6,4,1,2,2,0,1,2.0,2023-06-16 00:00:00,1686873600,2023-06-16 00:00:00
29430,2023,6,16,3,1,0,1,0,0,0,0,1,2.0,2023-06-16 03:00:00,1686884400,2023-06-16 03:00:00
29430,2023,6,16,6,2,1,1,0,1,0,0,1,2.0,2023-06-16 06:00:00,1686895200,2023-06-16 06:00:00
29430,2023,6,16,9,2,0,1,0,0,0,0,0,2.0,2023-06-16 09:00:00,1686906000,2023-06-16 09:00:00
29430,2023,6,16,12,1,0,1,0,0,0,0,0,2.0,2023-06-16 12:00:00,1686916800,2023-06-16 12:00:00
29430,2023,6,16,15,2,2,0,0,0,2,0,0,2.0,2023-06-16 15:00:00,1686927600,2023-06-16 15:00:00
29430,2023,6,16,18,0,0,0,0,0,0,0,0,2.0,2023-06-16 18:00:00,1686938400,2023-06-16 18:00:00
29430,2023,6,16,21,0,0,0,0,0,0,0,0,2.0,2023-06-16 21:00:00,1686949200,2023-06-16 21:00:00
29430,2023,6,17,0,0,0,0,0,0,0,0,0,2.0,2023-06-17 00:00:00,1686960000,2023-06-17 00:00:00
29430,2023,6,17,3,3,0,0,1,0,0,0,0,2.0,2023-06-17 03:00:00,1686970800,2023-06-17 03:00:00
29430,2023,6,17,6,9,9,0,0,1,2,0,1,2.0,2023-06-17 06:00:00,1686981600,2023-06-17 06:00:00
29430,2023,6,17,9,12,7,0,1,0,2,0,2,2.0,2023-06-17 09:00:00,1686992400,2023-06-17 09:00:00
29430,2023,6,17,15,12,2,0,1,0,2,0,9,2.0,2023-06-17 15:00:00,1687014000,2023-06-17 15:00:00
29430,2023,6,17,21,2,2,0,0,0,2,0,1,2.0,2023-06-17 21:00:00,1687035600,2023-06-17 21:00:00
29430,2023,6,18,6,9,4,0,4,0,2,0,2,2.0,2023-06-18 06:00:00,1687068000,2023-06-18 06:00:00
29430,2023,6,18,12,9,2,0,1,0,2,0,6,2.0,2023-06-18 12:00:00,1687089600,2023-06-18 12:00:00
29430,2023,6,18,15,2,2,0,0,0,2,0,1,2.0,2023-06-18 15:00:00,1687100400,2023-06-18 15:00:00
29430,2023,6,18,18,0,0,0,0,0,0,0,1,2.0,2023-06-18 18:00:00,1687111200,2023-06-18 18:00:00
29430,2023,6,18,21,0,0,0,0,0,0,0,0,2.0,2023-06-18 21:00:00,1687122000,2023-06-18 21:00:00
29430,2023,6,19,0,6,0,1,1,0,0,0,1,2.0,2023-06-19 00:00:00,1687132800,2023-06-19 00:00:00
29430,2023,6,19,3,8,0,1,0,0,0,0,2,2.0,2023-06-19 03:00:00,1687143600,2023-06-19 03:00:00
29430,2023,6,19,6,10,0,1,0,0,0,0,2,2.0,2023-06-19 06:00:00,1687154400,2023-06-19 06:00:00
29430,2023,6,19,12,10,3,4,1,0,2,0,2,2.0,2023-06-19 12:00:00,1687176000,2023-06-19 12:00:00
29430,2023,6,19,15,10,0,4,1,0,0,0,2,2.0,2023-06-19 15:00:00,1687186800,2023-06-19 15:00:00
29430,2023,6,19,18,2,0,0,1,0,0,0,1,2.0,2023-06-19 18:00:00,1687197600,2023-06-19 18:00:00
29430,2023,6,19,21,7,3,3,1,1,0,0,1,2.0,2023-06-19 21:00:00,1687208400,2023-06-19 21:00:00
29430,2023,6,20,0,0,0,0,0,0,0,0,1,2.0,2023-06-20 00:00:00,1687219200,2023-06-20 00:00:00
29430,2023,6,20,3,10,7,3,0,0,2,0,1,2.0,2023-06-20 03:00:00,1687230000,2023-06-20 03:00:00
29430,2023,6,20,6,9,8,0,1,0,2,0,1,2.0,2023-06-20 06:00:00,1687240800,2023-06-20 06:00:00
29430,2023,6,20,9,7,7,0,0,2,0,0,9,17.0,2023-06-20 09:00:00,1687251600,2023-06-20 09:00:00
29430,2023,6,20,12,1,1,0,0,0,2,0,9,2.0,2023-06-20 12:00:00,1687262400,2023-06-20 12:00:00
29430,2023,6,20,15,2,2,0,0,0,2,0,0,2.0,2023-06-20 15:00:00,1687273200,2023-06-20 15:00:00
29430,2023,6,20,18,0,0,0,0,0,0,0,0,2.0,2023-06-20 18:00:00,1687284000,2023-06-20 18:00:00
29430,2023,6,20,21,0,0,0,0,0,0,0,0,2.0,2023-06-20 21:00:00,1687294800,2023-06-20 21:00:00
29430,2023,6,21,0,0,0,0,0,0,0,0,0,2.0,2023-06-21 00:00:00,1687305600,2023-06-21 00:00:00
29430,2023,6,21,3,0,0,0,0,0,0,0,0,2.0,2023-06-21 03:00:00,1687316400,2023-06-21 03:00:00
29430,2023,6,21,6,10,9,1,0,0,2,0,1,2.0,2023-06-21 06:00:00,1687327200,2023-06-21 06:00:00
29430,2023,6,21,9,9,8,0,1,0,2,0,2,2.0,2023-06-21 09:00:00,1687338000,2023-06-21 09:00:00
29430,2023,6,21,12,12,12,0,0,0,2,0,2,25.0,2023-06-21 12:00:00,1687348800,2023-06-21 12:00:00
29430,2023,6,21,15,1,1,0,0,0,2,0,8,2.0,2023-06-21 15:00:00,1687359600,2023-06-21 15:00:00
29430,2023,6,21,21,0,0,0,0,0,0,0,1,2.0,2023-06-21 21:00:00,1687381200,2023-06-21 21:00:00
29430,2023,6,22,0,8,5,0,1,0,2,0,1,2.0,2023-06-22 00:00:00,1687392000,2023-06-22 00:00:00
29430,2023,6,22,6,7,4,1,0,1,2,0,8,2.0,2023-06-22 06:00:00,1687413600,2023-06-22 06:00:00
29430,2023,6,22,9,8,5,1,0,2,2,0,2,2.0,2023-06-22 09:00:00,1687424400,2023-06-22 09:00:00
29430,2023,6,22,12,8,6,0,0,2,2,0,2,25.0,2023-06-22 12:00:00,1687435200,2023-06-22 12:00:00
29430,2023,6,22,18,3,0,0,1,0,0,0,8,2.0,2023-06-22 18:00:00,1687456800,2023-06-22 18:00:00
29430,2023,6,22,21,8,0,0,1,0,0,0,1,2.0,2023-06-22 21:00:00,1687467600,2023-06-22 21:00:00
29430,2023,6,23,0,8,0,0,1,0,0,0,1,2.0,2023-06-23 00:00:00,1687478400,2023-06-23 00:00:00
29430,2023,6,23,6,10,6,1,1,2,2,0,2,2.0,2023-06-23 06:00:00,1687500000,2023-06-23 06:00:00
29430,2023,6,23,9,9,9,0,0,2,2,0,8,2.0,2023-06-23 09:00:00,1687510800,2023-06-23 09:00:00
29430,2023,6,23,12,4,4,0,0,0,2,0,8,2.0,2023-06-23 12:00:00,1687521600,2023-06-23 12:00:00
29430,2023,6,23,15,6,6,0,0,0,2,0,1,2.0,2023-06-23 15:00:00,1687532400,2023-06-23 15:00:00
29430,2023,6,23,18,4,0,0,1,0,0,0,1,2.0,2023-06-23 18:00:00,1687543200,2023-06-23 18:00:00
29430,2023,6,23,21,0,0,0,0,0,0,0,0,10.0,2023-06-23 21:00:00,1687554000,2023-06-23 21:00:00
29430,2023,6,24,0,7,0,1,1,0,0,0,1,2.0,2023-06-24 00:00:00,1687564800,2023-06-24 00:00:00
29430,2023,6,24,3,4,1,1,0,1,0,0,1,2.0,2023-06-24 03:00:00,1687575600,2023-06-24 03:00:00
29430,2023,6,24,6,10,7,1,0,1,2,0,1,2.0,2023-06-24 06:00:00,1687586400,2023-06-24 06:00:00
29430,2023,6,24,15,3,3,0,0,0,2,0,1,2.0,2023-06-24 15:00:00,1687618800,2023-06-24 15:00:00
29430,2023,6,24,18,0,0,0,0,0,0,0,1,2.0,2023-06-24 18:00:00,1687629600,2023-06-24 18:00:00
29430,2023,6,24,21,0,0,0,0,0,0,0,0,2.0,2023-06-24 21:00:00,1687640400,2023-06-24 21:00:00
29430,2023,6,25,0,1,0,0,1,0,0,0,0,2.0,2023-06-25 00:00:00,1687651200,2023-06-25 00:00:00
29430,2023,6,25,3,9,0,0,1,0,0,0,1,2.0,2023-06-25 03:00:00,1687662000,2023-06-25 03:00:00
29430,2023,6,25,6,9,9,0,0,0,2,0,1,2.0,2023-06-25 06:00:00,1687672800,2023-06-25 06:00:00
29430,2023,6,25,9,8,8,0,0,0,2,0,2,2.0,2023-06-25 09:00:00,1687683600,2023-06-25 09:00:00
29430,2023,6,25,12,2,0,0,1,0,0,0,8,2.0,2023-06-25 12:00:00,1687694400,2023-06-25 12:00:00
29430,2023,6,25,15,10,0,1,0,0,0,0,1,2.0,2023-06-25 15:00:00,1687705200,2023-06-25 15:00:00
29430,2023,6,25,18,10,6,1,0,0,2,0,1,2.0,2023-06-25 18:00:00,1687716000,2023-06-25 18:00:00
29430,2023,6,25,21,10,0,1,0,0,0,0,2,2.0,2023-06-25 21:00:00,1687726800,2023-06-25 21:00:00
29430,2023,6,26,0,10,0,1,0,0,0,0,2,2.0,2023-06-26 00:00:00,1687737600,2023-06-26 00:00:00
29430,2023,6,26,3,8,0,1,0,0,0,0,2,2.0,2023-06-26 03:00:00,1687748400,2023-06-26 03:00:00
29430,2023,6,26,6,8,3,1,0,1,0,0,2,2.0,2023-06-26 06:00:00,1687759200,2023-06-26 06:00:00
29430,2023,6,26,9,8,6,1,0,1,2,0,2,2.0,2023-06-26 09:00:00,1687770000,2023-06-26 09:00:00
29430,2023,6,26,12,3,3,0,0,1,0,0,1,2.0,2023-06-26 12:00:00,1687780800,2023-06-26 12:00:00
29430,2023,6,26,15,3,0,1,0,0,0,0,0,2.0,2023-06-26 15:00:00,1687791600,2023-06-26 15:00:00
29430,2023,6,26,18,6,0,1,0,0,0,0,1,2.0,2023-06-26 18:00:00,1687802400,2023-06-26 18:00:00
29430,2023,6,26,21,0,0,0,0,0,0,0,1,2.0,2023-06-26 21:00:00,1687813200,2023-06-26 21:00:00
29430,2023,6,27,0,8,0,1,0,0,0,0,1,2.0,2023-06-27 00:00:00,1687824000,2023-06-27 00:00:00
29430,2023,6,27,3,10,0,1,4,0,0,0,2,2.0,2023-06-27 03:00:00,1687834800,2023-06-27 03:00:00
29430,2023,6,27,6,6,2,1,0,1,0,0,2,2.0,2023-06-27 06:00:00,1687845600,2023-06-27 06:00:00
29430,2023,6,28,6,6,6,0,0,1,0,0,8,2.0,2023-06-28 06:00:00,1687932000,2023-06-28 06:00:00
29430,2023,6,28,9,10,7,3,0,2,2,0,9,95.0,2023-06-28 09:00:00,1687942800,2023-06-28 09:00:00
29430,2023,6,28,12,9,7,1,0,2,0,0,9,91.0,2023-06-28 12:00:00,1687953600,2023-06-28 12:00:00
29430,2023,6,28,15,8,5,0,1,0,2,0,8,2.0,2023-06-28 15:00:00,1687964400,2023-06-28 15:00:00
29430,2023,6,28,18,6,6,0,0,0,2,0,8,21.0,2023-06-28 18:00:00,1687975200,2023-06-28 18:00:00
29430,2023,6,28,21,2,0,0,1,0,0,0,1,2.0,2023-06-28 21:00:00,1687986000,2023-06-28 21:00:00
29430,2023,6,29,3,8,8,0,0,2,2,0,2,2.0,2023-06-29 03:00:00,1688007600,2023-06-29 03:00:00
29430,2023,6,29,6,10,9,1,0,2,2,0,8,2.0,2023-06-29 06:00:00,1688018400,2023-06-29 06:00:00
29430,2023,6,29,15,9,0,1,0,0,0,0,2,2.0,2023-06-29 15:00:00,1688050800,2023-06-29 15:00:00
29430,2023,6,29,18,2,2,0,0,0,2,0,1,2.0,2023-06-29 18:00:00,1688061600,2023-06-29 18:00:00
29430,2023,6,29,21,6,0,0,1,0,0,0,1,2.0,2023-06-29 21:00:00,1688072400,2023-06-29 21:00:00
29430,2023,6,30,3,8,8,0,0,2,2,0,8,2.0,2023-06-30 03:00:00,1688094000,2023-06-30 03:00:00
29430,2023,6,30,6,8,8,0,0,2,2,0,8,2.0,2023-06-30 06:00:00,1688104800,2023-06-30 06:00:00
29430,2023,6,30,9,8,8,0,0,2,0,0,9,17.0,2023-06-30 09:00:00,1688115600,2023-06-30 09:00:00
29430,2023,6,30,12,8,3,1,1,2,0,0,9,2.0,2023-06-30 12:00:00,1688126400,2023-06-30 12:00:00
29430,2023,6,30,15,6,0,1,1,0,0,0,2,2.0,2023-06-30 15:00:00,1688137200,2023-06-30 15:00:00
29430,2023,6,30,18,0,0,0,0,0,0,0,1,2.0,2023-06-30 18:00:00,1688148000,2023-06-30 18:00:00
29430,2023,6,30,21,3,0,1,0,0,0,0,0,2.0,2023-06-30 21:00:00,1688158800,2023-06-30 21:00:00
29430,2023,7,1,0,8,0,1,0,0,0,0,1,2.0,2023-07-01 00:00:00,1688169600,2023-07-01 00:00:00
29430,2023,7,1,3,7,4,4,1,1,0,0,2,2.0,2023-07-01 03:00:00,1688180400,2023-07-01 03:00:00
29430,2023,7,1,15,10,4,4,1,0,2,0,2,2.0,2023-07-01 15:00:00,1688223600,2023-07-01 15:00:00
29430,2023,7,1,18,12,0,1,0,0,0,0,8,25.0,2023-07-01 18:00:00,1688234400,2023-07-01 18:00:00
29430,2023,7,2,0,4,0,2,1,0,0,0,8,2.0,2023-07-02 00:00:00,1688256000,2023-07-02 00:00:00
29430,2023,7,2,3,2,2,0,0,1,0,0,0,2.0,2023-07-02 03:00:00,1688266800,2023-07-02 03:00:00
29430,2023,7,2,6,4,4,0,0,1,0,0,0,2.0,2023-07-02 06:00:00,1688277600,2023-07-02 06:00:00
29430,2023,7,2,9,10,2,1,0,1,0,0,1,2.0,2023-07-02 09:00:00,1688288400,2023-07-02 09:00:00
29430,2023,7,2,12,10,0,1,1,0,0,0,1,2.0,2023-07-02 12:00:00,1688299200,2023-07-02 12:00:00
29430,2023,7,2,15,8,8,0,0,0,2,0,2,2.0,2023-07-02 15:00:00,1688310000,2023-07-02 15:00:00
29430,2023,7,2,21,1,1,0,0,0,2,0,1,2.0,2023-07-02 21:00:00,1688331600,2023-07-02 21:00:00
29430,2023,7,3,0,9,0,0,1,0,0,0,1,2.0,2023-07-03 00:00:00,1688342400,2023-07-03 00:00:00
29430,2023,7,3,3,4,0,0,1,0,0,0,1,2.0,2023-07-03 03:00:00,1688353200,2023-07-03 03:00:00
29430,2023,7,3,6,9,9,0,0,1,0,0,1,2.0,2023-07-03 06:00:00,1688364000,2023-07-03 06:00:00
29430,2023,7,3,9,7,7,0,0,1,0,0,2,2.0,2023-07-03 09:00:00,1688374800,2023-07-03 09:00:00
29430,2023,7,3,12,7,2,0,1,1,0,0,2,2.0,2023-07-03 12:00:00,1688385600,2023-07-03 12:00:00
29430,2023,7,3,15,1,0,0,1,0,0,0,1,2.0,2023-07-03 15:00:00,1688396400,2023-07-03 15:00:00
29430,2023,7,3,18,1,0,0,1,0,0,0,0,2.0,2023-07-03 18:00:00,1688407200,2023-07-03 18:00:00
29430,2023,7,3,21,0,0,0,0,0,0,0,0,2.0,2023-07-03 21:00:00,1688418000,2023-07-03 21:00:00
29430,2023,7,4,0,0,0,0,0,0,0,0,0,2.0,2023-07-04 00:00:00,1688428800,2023-07-04 00:00:00
29430,2023,7,4,3,0,0,0,0,0,0,0,0,2.0,2023-07-04 03:00:00,1688439600,2023-07-04 03:00:00
29430,2023,7,4,6,2,2,0,0,1,0,0,0,2.0,2023-07-04 06:00:00,1688450400,2023-07-04 06:00:00
29430,2023,7,4,9,3,3,0,0,1,0,0,0,2.0,2023-07-04 09:00:00,1688461200,2023-07-04 09:00:00
29430,2023,7,4,12,2,1,0,1,0,2,0,0,2.0,2023-07-04 12:00:00,1688472000,2023-07-04 12:00:00
29430,2023,7,4,15,0,0,0,0,0,0,0,0,2.0,2023-07-04 15:00:00,1688482800,2023-07-04 15:00:00
29430,2023,7,4,18,0,0,0,0,0,0,0,0,2.0,2023-07-04 18:00:00,1688493600,2023-07-04 18:00:00
29430,2023,7,4,21,1,0,1,0,0,0,0,0,2.0,2023-07-04 21:00:00,1688504400,2023-07-04 21:00:00
29430,2023,7,5,0,10,0,1,0,0,0,0,1,2.0,2023-07-05 00:00:00,1688515200,2023-07-05 00:00:00
29430,2023,7,5,3,8,0,1,0,0,0,0,2,2.0,2023-07-05 03:00:00,1688526000,2023-07-05 03:00:00
29430,2023,7,5,6,8,4,4,1,1,2,0,2,2.0,2023-07-05 06:00:00,1688536800,2023-07-05 06:00:00
29430,2023,7,5,9,10,5,2,1,0,2,0,2,2.0,2023-07-05 09:00:00,1688547600,2023-07-05 09:00:00
29430,2023,7,5,12,12,4,2,1,0,2,0,2,2.0,2023-07-05 12:00:00,1688558400,2023-07-05 12:00:00
29430,2023,7,5,21,6,4,0,1,0,2,0,2,2.0,2023-07-05 21:00:00,1688590800,2023-07-05 21:00:00
29430,2023,7,6,0,1,0,0,1,0,0,0,1,2.0,2023-07-06 00:00:00,1688601600,2023-07-06 00:00:00
29430,2023,7,6,3,2,0,2,0,0,0,0,0,2.0,2023-07-06 03:00:00,1688612400,2023-07-06 03:00:00
29430,2023,7,6,6,6,2,1,0,1,0,0,1,2.0,2023-07-06 06:00:00,1688623200,2023-07-06 06:00:00
29430,2023,7,6,9,3,3,0,0,1,0,0,1,2.0,2023-07-06 09:00:00,1688634000,2023-07-06 09:00:00
29430,2023,7,6,12,2,2,0,0,1,0,0,1,2.0,2023-07-06 12:00:00,1688644800,2023-07-06 12:00:00
29430,2023,7,6,15,3,1,1,0,0,2,0,0,2.0,2023-07-06 15:00:00,1688655600,2023-07-06 15:00:00
29430,2023,7,6,18,2,0,1,0,0,0,0,0,2.0,2023-07-06 18:00:00,1688666400,2023-07-06 18:00:00
29430,2023,7,6,21,0,0,0,0,0,0,0,0,2.0,2023-07-06 21:00:00,1688677200,2023-07-06 21:00:00
29430,2023,7,7,0,3,0,1,0,0,0,0,0,2.0,2023-07-07 00:00:00,1688688000,2023-07-07 00:00:00
29430,2023,7,7,3,1,0,1,0,0,0,0,0,2.0,2023-07-07 03:00:00,1688698800,2023-07-07 03:00:00
29430,2023,7,7,6,7,7,0,0,1,0,0,1,2.0,2023-07-07 06:00:00,1688709600,2023-07-07 06:00:00
29430,2023,7,7,9,6,6,0,0,1,0,0,2,2.0,2023-07-07 09:00:00,1688720400,2023-07-07 09:00:00
29430,2023,7,7,12,7,7,0,0,2,0,0,9,17.0,2023-07-07 12:00:00,1688731200,2023-07-07 12:00:00
29430,2023,7,7,18,2,0,0,1,0,0,0,9,2.0,2023-07-07 18:00:00,1688752800,2023-07-07 18:00:00
29430,2023,7,7,21,0,0,0,0,0,0,0,0,2.0,2023-07-07 21:00:00,1688763600,2023-07-07 21:00:00
29430,2023,7,8,0,6,0,1,1,0,0,0,1,2.0,2023-07-08 00:00:00,1688774400,2023-07-08 00:00:00
29430,2023,7,8,9,6,1,1,0,1,0,0,2,2.0,2023-07-08 09:00:00,1688806800,2023-07-08 09:00:00
29430,2023,7,8,12,1,0,0,1,0,0,0,1,2.0,2023-07-08 12:00:00,1688817600,2023-07-08 12:00:00
29430,2023,7,8,18,7,0,0,1,0,0,0,1,2.0,2023-07-08 18:00:00,1688839200,2023-07-08 18:00:00
29430,2023,7,9,9,6,6,0,0,1,2,0,2,2.0,2023-07-09 09:00:00,1688893200,2023-07-09 09:00:00
29430,2023,7,9,15,12,6,0,1,0,4,0,8,25.0,2023-07-09 15:00:00,1688914800,2023-07-09 15:00:00
29430,2023,7,9,18,4,0,0,1,0,0,0,8,2.0,2023-07-09 18:00:00,1688925600,2023-07-09 18:00:00
